"<TYPE>","<TICKER>","<TAS.SEQ>","<ACTIVITY.DATETIME>","<BID.PRICE>","<BID.SIZE>"
"Q","BZTF21",1337,2020-09-03 20:29:02.1635,-2.25,11
"Q","BZTF21",1339,2020-09-03 20:29:02.1692,-2.25,9
"Q","BZTF21",1341,2020-09-03 20:29:02.223,-2.25,7
"Q","BZTF21",1343,2020-09-03 20:29:02.2357,-2.25,5
"Q","BZTF21",1345,2020-09-03 20:29:02.2357,-2,5
"Q","BZTF21",1347,2020-09-03 20:29:02.4468,-2,5
"Q","BZTF21",1349,2020-09-03 20:29:02.4468,-2,5
"Q","BZTF21",1351,2020-09-03 20:29:02.4468,-2,5
"Q","BZTF21",1353,2020-09-03 20:29:02.4678,-2,5
"Q","BZTF21",1355,2020-09-03 20:29:02.5276,-2.25,5
"Q","BZTF21",1357,2020-09-03 20:29:02.5276,-2.5,5
"Q","BZTF21",1359,2020-09-03 20:29:02.5276,-3.25,23
"Q","BZTF21",1361,2020-09-03 20:29:02.5276,-3.75,140
"Q","BZTF21",1363,2020-09-03 20:29:02.5315,-3.75,138
"Q","BZTF21",1365,2020-09-03 20:29:02.5315,-3.75,136
"Q","BZTF21",1367,2020-09-03 20:29:02.5422,-3,5
"Q","BZTF21",1369,2020-09-03 20:29:02.6782,-3,5
"Q","BZTF21",1371,2020-09-03 20:29:02.6782,-3,5
"Q","BZTF21",1373,2020-09-03 20:29:02.6782,-3,5
"Q","BZTF21",1375,2020-09-03 20:29:02.6782,-3,5
"Q","BZTF21",1377,2020-09-03 20:29:03.1083,-3.25,41
"Q","BZTF21",1379,2020-09-03 20:29:03.1083,-3.25,36
"Q","BZTF21",1381,2020-09-03 20:29:03.1466,-3.25,8
"Q","BZTF21",1383,2020-09-03 20:29:03.1466,-3.25,4
"Q","BZTF21",1385,2020-09-03 20:29:03.1466,-3.25,2
"Q","BZTF21",1387,2020-09-03 20:29:03.1466,-2.75,9
"Q","BZTF21",1389,2020-09-03 20:29:03.1922,-2.75,5
"Q","BZTF21",1391,2020-09-03 20:29:03.1982,-2.75,3
"Q","BZTF21",1393,2020-09-03 20:29:03.2137,-2.75,1
"Q","BZTF21",1395,2020-09-03 20:29:03.2193,-2,5
"Q","BZTF21",1397,2020-09-03 20:29:03.2567,-2,5
"Q","BZTF21",1399,2020-09-03 20:29:03.2567,-2,5
"Q","BZTF21",1401,2020-09-03 20:29:03.2567,-2,5
"Q","BZTF21",1403,2020-09-03 20:29:03.3264,-2,5
"Q","BZTF21",1405,2020-09-03 20:29:03.3504,-2,5
"Q","BZTF21",1407,2020-09-03 20:29:03.3504,-2,5
"Q","BZTF21",1409,2020-09-03 20:29:03.3616,-2,5
"Q","BZTF21",1411,2020-09-03 20:29:03.3705,-2,5
"Q","BZTF21",1413,2020-09-03 20:29:03.3764,-2,5
"Q","BZTF21",1415,2020-09-03 20:29:04.0163,-2,5
"Q","BZTF21",1417,2020-09-03 20:29:04.0163,-2,5
"Q","BZTF21",1419,2020-09-03 20:29:04.0163,-2,5
"Q","BZTF21",1421,2020-09-03 20:29:04.0224,-2,5
"Q","BZTF21",1423,2020-09-03 20:29:04.0224,-2,5
"Q","BZTF21",1425,2020-09-03 20:29:04.0224,-2,5
"Q","BZTF21",1427,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1429,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1431,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1433,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1435,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1437,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1439,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1441,2020-09-03 20:29:04.0779,-2,5
"Q","BZTF21",1443,2020-09-03 20:29:04.0914,-2,5
"Q","BZTF21",1445,2020-09-03 20:29:04.1276,-2,5
"Q","BZTF21",1447,2020-09-03 20:29:04.1335,-2,5
"Q","BZTF21",1449,2020-09-03 20:29:04.1335,-2,5
"Q","BZTF21",1451,2020-09-03 20:29:05.5237,-2,5
"Q","BZTF21",1453,2020-09-03 20:29:05.5237,-2,5
"Q","BZTF21",1455,2020-09-03 20:29:05.5237,-2,5
"Q","BZTF21",1457,2020-09-03 20:29:05.5579,-2,5
"Q","BZTF21",1459,2020-09-03 20:29:05.5579,-2,5
"Q","BZTF21",1461,2020-09-03 20:29:05.6093,-2,5
"Q","BZTF21",1463,2020-09-03 20:29:07.1452,-2,5
"Q","BZTF21",1465,2020-09-03 20:29:07.1452,-2,5
"Q","BZTF21",1467,2020-09-03 20:29:07.1452,-2,5
"Q","BZTF21",1469,2020-09-03 20:29:07.1567,-2,5
"Q","BZTF21",1471,2020-09-03 20:29:07.1567,-2,5
"Q","BZTF21",1473,2020-09-03 20:29:07.1567,-2,5
"Q","BZTF21",1475,2020-09-03 20:29:07.1615,-2,5
"Q","BZTF21",1477,2020-09-03 20:29:07.1615,-2,5
"Q","BZTF21",1479,2020-09-03 20:29:07.1615,-2,5
"Q","BZTF21",1481,2020-09-03 20:29:07.1615,-2,5
"Q","BZTF21",1483,2020-09-03 20:29:07.1679,-2,5
"Q","BZTF21",1485,2020-09-03 20:29:07.1723,-2,5
"Q","BZTF21",1487,2020-09-03 20:29:07.1902,-2,5
"Q","BZTF21",1489,2020-09-03 20:29:07.1902,-2,5
"Q","BZTF21",1491,2020-09-03 20:29:07.1902,-2.25,5
"Q","BZTF21",1493,2020-09-03 20:29:07.1902,-2.5,5
"Q","BZTF21",1495,2020-09-03 20:29:07.1902,-3.5,16
"Q","BZTF21",1497,2020-09-03 20:29:07.1902,-3.5,12
"Q","BZTF21",1499,2020-09-03 20:29:07.1956,-3.5,12
"Q","BZTF21",1501,2020-09-03 20:29:07.1956,-3.5,12
"Q","BZTF21",1503,2020-09-03 20:29:07.1956,-4,135
"Q","BZTF21",1504,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1506,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1508,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1510,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1512,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1514,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1516,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1518,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1520,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1522,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1524,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1526,2020-09-03 20:29:07.1956,-4,151
"Q","BZTF21",1528,2020-09-03 20:29:07.1996,-4,153
"Q","BZTF21",1530,2020-09-03 20:29:07.1996,-4,153
"Q","BZTF21",1532,2020-09-03 20:29:07.1996,-4,153
"Q","BZTF21",1534,2020-09-03 20:29:07.2061,-4,151
"Q","BZTF21",1536,2020-09-03 20:29:07.2061,-4,151
"Q","BZTF21",1538,2020-09-03 20:29:07.2157,-3,5
"Q","BZTF21",1540,2020-09-03 20:29:07.2212,-3,5
"Q","BZTF21",1542,2020-09-03 20:29:07.2212,-3,5
"Q","BZTF21",1544,2020-09-03 20:29:07.2383,-3,5
"Q","BZTF21",1546,2020-09-03 20:29:07.2383,-3,5
"Q","BZTF21",1548,2020-09-03 20:29:07.2437,-3,5
"Q","BZTF21",1550,2020-09-03 20:29:07.2437,-3,5
"Q","BZTF21",1552,2020-09-03 20:29:07.2437,-3,5
"Q","BZTF21",1554,2020-09-03 20:29:07.2486,-3,5
"Q","BZTF21",1556,2020-09-03 20:29:07.2529,-3,5
"Q","BZTF21",1558,2020-09-03 20:29:07.2615,-3,5
"Q","BZTF21",1560,2020-09-03 20:29:08.5791,-3.25,5
"Q","BZTF21",1562,2020-09-03 20:29:08.5791,-3.5,20
"Q","BZTF21",1564,2020-09-03 20:29:08.5791,-3.5,15
"Q","BZTF21",1566,2020-09-03 20:29:08.6703,-2,5
"Q","BZTF21",1568,2020-09-03 20:29:09.0852,-2.25,5
"Q","BZTF21",1570,2020-09-03 20:29:09.0852,-2.5,5
"Q","BZTF21",1572,2020-09-03 20:29:09.0906,-3.5,17
"Q","BZTF21",1574,2020-09-03 20:29:09.1003,-3.5,24
"Q","BZTF21",1576,2020-09-03 20:29:09.1003,-3.5,26
"Q","BZTF21",1578,2020-09-03 20:29:09.1045,-3,5
"Q","BZTF21",1580,2020-09-03 20:29:09.1589,-3,5
"Q","BZTF21",1582,2020-09-03 20:29:09.1589,-3,5
"Q","BZTF21",1584,2020-09-03 20:29:09.1589,-3,5
"Q","BZTF21",1586,2020-09-03 20:29:09.1653,-3,5
"Q","BZTF21",1588,2020-09-03 20:29:09.1653,-3,5
"Q","BZTF21",1590,2020-09-03 20:29:09.1653,-3,5
"Q","BZTF21",1592,2020-09-03 20:29:09.1653,-3,5
"Q","BZTF21",1594,2020-09-03 20:29:09.1694,-3,5
"Q","BZTF21",1596,2020-09-03 20:29:09.1694,-3,5
"Q","BZTF21",1598,2020-09-03 20:29:09.1694,-3,5
"Q","BZTF21",1600,2020-09-03 20:29:09.1694,-3,5
"Q","BZTF21",1602,2020-09-03 20:29:09.1744,-3,5
"Q","BZTF21",1604,2020-09-03 20:29:09.1744,-3,5
"Q","BZTF21",1606,2020-09-03 20:29:09.1744,-3,5
"Q","BZTF21",1608,2020-09-03 20:29:09.1744,-3,5
"Q","BZTF21",1610,2020-09-03 20:29:09.1799,-3,5
"Q","BZTF21",1612,2020-09-03 20:29:09.1903,-3,5
"Q","BZTF21",1614,2020-09-03 20:29:09.1903,-3,5
"Q","BZTF21",1616,2020-09-03 20:29:09.1903,-3,5
"Q","BZTF21",1618,2020-09-03 20:29:09.1903,-3,5
"Q","BZTF21",1620,2020-09-03 20:29:09.1903,-3,5
"Q","BZTF21",1623,2020-09-03 20:29:09.3674,-3,5
"Q","BZTF21",1625,2020-09-03 20:29:09.4816,-3,5
"Q","BZTF21",1627,2020-09-03 20:29:09.4816,-3,5
"Q","BZTF21",1630,2020-09-03 20:29:09.5796,-3,5
"Q","BZTF21",1632,2020-09-03 20:29:10.0089,-3,5
"Q","BZTF21",1634,2020-09-03 20:29:10.0169,-3,5
"Q","BZTF21",1636,2020-09-03 20:29:10.0563,-3,5
"Q","BZTF21",1638,2020-09-03 20:29:10.0668,-3,5
"Q","BZTF21",1640,2020-09-03 20:29:10.0974,-3,5
"Q","BZTF21",1642,2020-09-03 20:29:10.1123,-3,5
"Q","BZTF21",1644,2020-09-03 20:29:10.1185,-3,5
"Q","BZTF21",1646,2020-09-03 20:29:10.1782,-3,5
"Q","BZTF21",1648,2020-09-03 20:29:10.1832,-3,5
"Q","BZTF21",1650,2020-09-03 20:29:10.1832,-3,5
"Q","BZTF21",1652,2020-09-03 20:29:10.1832,-3,5
"Q","BZTF21",1654,2020-09-03 20:29:10.1832,-3,5
"Q","BZTF21",1656,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1658,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1660,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1662,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1664,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1666,2020-09-03 20:29:10.1882,-3,5
"Q","BZTF21",1668,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1670,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1672,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1674,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1676,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1678,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1680,2020-09-03 20:29:10.1923,-3,5
"Q","BZTF21",1682,2020-09-03 20:29:10.1973,-3,5
"Q","BZTF21",1684,2020-09-03 20:29:10.1973,-3,5
"Q","BZTF21",1686,2020-09-03 20:29:10.2033,-3,5
"Q","BZTF21",1688,2020-09-03 20:29:10.2033,-3,5
"Q","BZTF21",1690,2020-09-03 20:29:10.2096,-3,5
"Q","BZTF21",1692,2020-09-03 20:29:10.2267,-3,5
"Q","BZTF21",1694,2020-09-03 20:29:10.309,-3,5
"Q","BZTF21",1696,2020-09-03 20:29:10.309,-3,5
"Q","BZTF21",1698,2020-09-03 20:29:10.452,-3,5
"Q","BZTF21",1700,2020-09-03 20:29:10.452,-3,5
"Q","BZTF21",1702,2020-09-03 20:29:10.452,-3,5
"Q","BZTF21",1704,2020-09-03 20:29:10.452,-3,5
"Q","BZTF21",1706,2020-09-03 20:29:10.4858,-3,5
"Q","BZTF21",1708,2020-09-03 20:29:10.4858,-3,5
"Q","BZTF21",1710,2020-09-03 20:29:10.4923,-3,5
"Q","BZTF21",1712,2020-09-03 20:29:10.4923,-3,5
"Q","BZTF21",1714,2020-09-03 20:29:10.5041,-3,5
